1回目  行動=2 行動前の状態１lidarbufpast=36364 行動前の状態２lidarcatchpast=222052 robo_x=1479.174721 robo_y=748.736559 Lidar_x=1500 Lidar_y=1500 dist_now=1501.407876 dist_past=0.000000
2回目  行動=2 行動前の状態１lidarbufpast=44284 行動前の状態２lidarcatchpast=217716 robo_x=1726.975109 robo_y=754.750129 Lidar_x=1969 Lidar_y=778 
3回目  行動=0 行動前の状態１lidarbufpast=54186 行動前の状態２lidarcatchpast=279172 robo_x=1971.497936 robo_y=769.806405 Lidar_x=1958 Lidar_y=1024 
4回目  行動=3 行動前の状態１lidarbufpast=44284 行動前の状態２lidarcatchpast=344454 robo_x=1967.529213 robo_y=1020.190766 Lidar_x=1942 Lidar_y=782 
5回目  行動=0 行動前の状態１lidarbufpast=54186 行動前の状態２lidarcatchpast=279172 robo_x=1949.542809 robo_y=770.760374 Lidar_x=1933 Lidar_y=1026 
6回目  行動=3 行動前の状態１lidarbufpast=44284 行動前の状態２lidarcatchpast=344454 robo_x=1945.857797 robo_y=1019.811908 Lidar_x=1928 Lidar_y=781 
7回目  行動=0 行動前の状態１lidarbufpast=54185 行動前の状態２lidarcatchpast=279172 robo_x=1933.444215 robo_y=773.038756 Lidar_x=1924 Lidar_y=1022 
8回目  行動=1 行動前の状態１lidarbufpast=55176 行動前の状態２lidarcatchpast=344453 robo_x=1934.219590 robo_y=1017.245517 Lidar_x=1673 Lidar_y=1012 
9回目  行動=0 行動前の状態１lidarbufpast=62077 行動前の状態２lidarcatchpast=348534 robo_x=1680.351153 robo_y=1010.848521 Lidar_x=1676 Lidar_y=1261 
10回目  行動=3 行動前の状態１lidarbufpast=55176 行動前の状態２lidarcatchpast=401527 robo_x=1684.650447 robo_y=1256.157136 Lidar_x=1673 Lidar_y=1004 
11回目  行動=0 行動前の状態１lidarbufpast=62077 行動前の状態２lidarcatchpast=348534 robo_x=1682.013672 robo_y=1007.182305 Lidar_x=1667 Lidar_y=1254 
12回目  行動=3 行動前の状態１lidarbufpast=55176 行動前の状態２lidarcatchpast=401527 robo_x=1678.368324 robo_y=1252.987167 Lidar_x=1662 Lidar_y=1006 
13回目  行動=0 行動前の状態１lidarbufpast=63077 行動前の状態２lidarcatchpast=348534 robo_x=1668.209824 robo_y=1004.086653 Lidar_x=1660 Lidar_y=1251 
14回目  行動=2 行動前の状態１lidarbufpast=62187 行動前の状態２lidarcatchpast=405623 robo_x=1669.809993 robo_y=1249.044759 Lidar_x=1911 Lidar_y=1249 
15回目  行動=0 行動前の状態１lidarbufpast=62018 行動前の状態２lidarcatchpast=401799 robo_x=1918.865686 robo_y=1245.491462 Lidar_x=1908 Lidar_y=1314 
壁衝突!! 現在位置 Lidar_x座標: 1908 Lidar_y座標: 1314 ICP_x座標: 1911.769285 ICP_y座標: 1317.636958 
