1, 1476.428249, 741.860781
1, 1474.853712, 991.931990
2, 1211.575149, 984.245405
3, 1198.878381, 732.209834
4, 1200.667212, 972.544319
5, 955.700265, 966.959319
6, 1194.885620, 966.013579
7, 952.180305, 953.023609
8, 1192.857458, 958.821264
9, 1184.650477, 1202.735400
10, 1306.039224, 1206.846922
11, 1551.962101, 1243.337536
12, 1553.869818, 994.617300
13, 1555.227045, 1238.513858
14, 1302.761851, 1225.291216
15, 1558.506165, 1228.610391
16, 1302.496568, 1223.547057
17, 1554.813121, 1224.950891
18, 1298.671792, 1213.468868
19, 1306.541122, 1456.621497
20, 1283.104005, 1207.742016
21, 1538.587089, 1213.426400
22, 1280.128661, 1206.987960
23, 1533.852372, 1209.590377
24, 1273.524474, 1206.589798
25, 1525.225968, 1213.899146
26, 1266.864017, 1207.133462
27, 1514.607375, 1215.465728
28, 1252.664766, 1209.020611
29, 1503.049110, 1210.545848
30, 1246.134131, 1201.870362
31, 1500.473531, 1204.508863
32, 1241.605463, 1199.422319
33, 1492.816180, 1208.206783
34, 1234.262013, 1198.628178
35, 1483.322049, 1202.006796
36, 1226.528387, 1200.868310
37, 976.493525, 1209.741295
38, 979.328662, 1453.269347
39, 994.566008, 1709.817622
40, 999.816895, 1963.584383
41, 1239.631470, 1939.079698
42, 1483.784785, 1918.336626
43, 1498.250009, 2167.431808
