1, 0, 0
2, 1, 2
3, 1, 3
4, 1, 0
5, 1, 1
6, 1, 2
7, 1, 2
8, 0, 3
9, 1, 3
10, 1, 2
11, 0, 1
12, 1, 1
13, 1, 3
14, 0, 1
15, 0, 2
16, 0, 0
17, 0, 1
18, 0, 1
19, 1, 0
20, 0, 0
21, 0, 0
22, 1, 0
23, 0, 0
24, 1, 2
25, 0, 2
26, 1, 3
