1, 1477.525454, 740.184482
1, 1466.236003, 979.300855
2, 1463.010461, 1231.449142
3, 1451.485105, 981.841388
4, 1705.856126, 988.827829
5, 1453.530193, 984.369506
6, 1456.580633, 1225.213504
7, 1417.375143, 1000.727397
8, 1673.153068, 1001.230337
9, 1426.332262, 985.772641
10, 1683.982806, 990.001914
11, 1426.654354, 994.253018
12, 1682.766371, 1000.222646
13, 1424.908214, 1003.307555
14, 1428.435536, 1252.122188
15, 1411.709935, 1003.240700
16, 1402.896073, 1251.658474
17, 1463.386829, 1339.398925
