1回目  行動=0 行動前の状態１lidarbufpast=36364 行動前の状態２lidarcatchpast=222052 robo_x=1482.542100 robo_y=744.496897 Lidar_x=1500 Lidar_y=1500 dist_now=1505.604321 dist_past=0.000000
2回目  行動=0 行動前の状態１lidarbufpast=63167 行動前の状態２lidarcatchpast=348773 robo_x=1474.825620 robo_y=995.115249 Lidar_x=1479 Lidar_y=2739 
3回目  行動=1 行動前の状態１lidarbufpast=63756 行動前の状態２lidarcatchpast=405863 robo_x=1482.249472 robo_y=1250.829227 Lidar_x=1249 Lidar_y=1230 
4回目  行動=2 行動前の状態１lidarbufpast=62167 行動前の状態２lidarcatchpast=407382 robo_x=1247.321448 robo_y=1219.949496 Lidar_x=1498 Lidar_y=2732 
5回目  行動=1 行動前の状態１lidarbufpast=62756 行動前の状態２lidarcatchpast=401767 robo_x=1498.663578 robo_y=1238.036170 Lidar_x=1245 Lidar_y=1235 
6回目  行動=1 行動前の状態１lidarbufpast=63745 行動前の状態２lidarcatchpast=403286 robo_x=1244.186154 robo_y=1222.490551 Lidar_x=995 Lidar_y=1218 
7回目  行動=0 行動前の状態１lidarbufpast=78645 行動前の状態２lidarcatchpast=407365 robo_x=994.570045 robo_y=1204.538424 Lidar_x=969 Lidar_y=1467 
8回目  行動=0 行動前の状態１lidarbufpast=98545 行動前の状態２lidarcatchpast=493125 robo_x=975.025298 robo_y=1451.556083 Lidar_x=970 Lidar_y=1724 
9回目  行動=0 行動前の状態１lidarbufpast=a8445 行動前の状態２lidarcatchpast=623941 robo_x=968.711545 robo_y=1709.244952 Lidar_x=960 Lidar_y=1958 
10回目  行動=0 行動前の状態１lidarbufpast=38345 行動前の状態２lidarcatchpast=689221 robo_x=950.848818 robo_y=1946.255739 Lidar_x=950 Lidar_y=2204 
11回目  行動=2 行動前の状態１lidarbufpast=37356 行動前の状態２lidarcatchpast=230213 robo_x=942.410467 robo_y=2193.884601 Lidar_x=1187 Lidar_y=2204 
12回目  行動=2 行動前の状態１lidarbufpast=36367 行動前の状態２lidarcatchpast=226134 robo_x=1184.503667 robo_y=2195.951423 Lidar_x=1442 Lidar_y=2196 
ゴール!! 現在位置 Lidar_x座標: 1442 Lidar_y座標: 2196 ICP_x座標: 1437.556086 ICP_y座標: 2195.368105 dist_now=82.969189 dist_past=320.000000 
