1, 1483.255389, 749.112792
1, 1466.363971, 988.510247
2, 1478.871752, 737.871043
3, 1722.249366, 766.465314
4, 1706.190952, 1016.803205
5, 1451.023360, 996.647910
6, 1451.461129, 758.773140
7, 1439.017305, 1007.816448
8, 1439.796559, 1264.466292
9, 1686.453580, 1267.249419
10, 1683.651838, 1019.751814
11, 1677.196038, 1262.040933
12, 1676.399992, 1009.805043
13, 1671.135567, 1256.544769
14, 1655.492177, 1017.354552
15, 1653.367331, 1259.942883
16, 1663.047910, 1011.473258
17, 1656.233236, 1259.975416
18, 1901.764957, 1263.504180
19, 2139.347894, 1268.059545
20, 2139.740848, 1321.048306
