2, 352870, 3, -30.00,-30.30, 4,
3, 222052, 0, -26.88,-28.35, 3,
4, 348773, 0, -20.16,-22.67, 3,
5, 407143, 3, -29.09,-28.90, 4,
6, 354149, 2, -30.00,-30.62, 4,
7, 348534, 0, -29.48,-30.48, 3,
8, 405878, 1, -19.74,-22.67, 3,
9, 407398, 1, -23.45,-24.38, 4,
10, 407382, 2, -23.37,-24.60, 3,
11, 407398, 2, -31.31,-30.99, 4,
12, 405878, 1, -22.67,-25.09, 3,
13, 407399, 3, -28.67,-28.95, 4,
14, 354405, 2, -30.00,-30.63, 4,
15, 348789, 0, -16.61,-20.19, 3,
16, 405879, 3, -30.00,-29.23, 4,
17, 283253, 2, -30.00,-30.68, 4,
18, 344709, 0, -13.61,-17.79, 3,
19, 405895, 2, -30.00,-28.85, 4,
20, 274839, 3, -30.00,-30.62, 4,
21, 275093, 1, -11.05,-15.74, 3,
22, 344709, 2, -15.32,-16.77, 4,
23, 275093, 2, -11.22,-13.66, 4,
24, 205477, 0, -6.70,-9.54, 3,
25, 205095, 3, -30.00,-27.53, 4,
26, 205477, 1, -7.42,-12.34, 3,
27, 340629, 1, -30.00,-27.98, 3,
28, 344709, 1, -15.39,-18.78, 3,
29, 348773, 0, -22.67,-23.14, 3,
30, 405863, 1, -28.91,-28.83, 4,
31, 407383, 3, -30.00,-30.61, 4,
32, 354389, 1, -30.00,-30.90, 4,
33, 354373, 2, -28.16,-29.47, 3,
34, 350293, 0, -19.83,-22.58, 3,
35, 407382, 1, -24.25,-25.02, 4,
36, 407365, 0, -12.40,-15.92, 3,
37, 558662, 2, -1000000.00,-800004.56, 3,
38, 525911, 0, -30.00,-128026.73, 3,
39, 619863, 3, -30.00,-20510.28, 4,
40, 464471, 3, -30.00,-3307.64, 4,
41, 407382, 2, -24.60,-550.90, 3,
42, 405863, 1, -28.83,-113.21, 4,
43, 407382, 1, -25.02,-40.13, 4,
44, 407365, 3, -13.48,-19.21, 4,
45, 288837, 0, -30.00,-29.07, 3,
46, 411461, 0, -4.25,-10.05, 3,
47, 493125, 0, -7.09,-9.28, 3,
48, 623941, 0, -7.56,-9.53, 3,
49, 689221, 0, -5.33,-7.79, 3,
50, 230213, 2, 0.00,-1.05, 3,
51, 226134, 2, 0.00,0.00, 1,
