2, 352869, 0, -30.00,-28.30, 3,
3, 405863, 1, -28.91,-29.66, 4,
4, 407382, 2, -23.37,-25.44, 3,
5, 405863, 1, -29.66,-29.80, 4,
6, 407126, 1, -30.00,-30.77, 4,
7, 407109, 3, -30.00,-30.92, 4,
8, 354116, 1, -30.00,-30.95, 4,
9, 354099, 1, -30.00,-30.95, 4,
10, 354322, 2, -28.19,-29.50, 3,
11, 358451, 1, -30.00,-30.72, 4,
12, 354322, 2, -29.50,-30.52, 3,
13, 354099, 0, -30.00,-30.88, 3,
14, 407091, 0, -30.00,-30.94, 3,
15, 497203, 2, -1.65,-8.27, 3,
16, 493124, 0, -30.00,-27.32, 3,
17, 558404, 3, -30.00,-30.37, 4,
18, 493124, 0, -27.32,-28.72, 3,
19, 623940, 0, -30.00,-30.59, 3,
20, 689220, 2, -26.88,-28.40, 3,
21, 160854, 2, -7.29,-12.38, 3,
22, 156775, 0, 0.00,0.00, 1,
