1回目  行動=0 行動前の状態１lidarbufpast=36364 行動前の状態２lidarcatchpast=222052 robo_x=1483.748047 robo_y=741.595814 Lidar_x=1500 Lidar_y=1500 dist_now=1508.491735 dist_past=0.000000
2回目  行動=0 行動前の状態１lidarbufpast=62767 行動前の状態２lidarcatchpast=348773 robo_x=1478.594117 robo_y=990.208570 Lidar_x=1454 Lidar_y=1240 
3回目  行動=1 行動前の状態１lidarbufpast=63756 行動前の状態２lidarcatchpast=403303 robo_x=1460.239214 robo_y=1236.755991 Lidar_x=1204 Lidar_y=1229 
4回目  行動=1 行動前の状態１lidarbufpast=63745 行動前の状態２lidarcatchpast=407382 robo_x=1203.114609 robo_y=1215.691493 Lidar_x=961 Lidar_y=1214 
5回目  行動=0 行動前の状態１lidarbufpast=88645 行動前の状態２lidarcatchpast=407365 robo_x=955.445303 robo_y=1199.166383 Lidar_x=937 Lidar_y=1456 
6回目  行動=0 行動前の状態１lidarbufpast=98545 行動前の状態２lidarcatchpast=558661 robo_x=938.756214 robo_y=1447.969351 Lidar_x=940 Lidar_y=1716 
7回目  行動=0 行動前の状態１lidarbufpast=a8445 行動前の状態２lidarcatchpast=623941 robo_x=934.848148 robo_y=1701.132740 Lidar_x=939 Lidar_y=1969 
8回目  行動=2 行動前の状態１lidarbufpast=27456 行動前の状態２lidarcatchpast=689221 robo_x=931.625883 robo_y=1958.015480 Lidar_x=1177 Lidar_y=1968 
9回目  行動=2 行動前の状態１lidarbufpast=26467 行動前の状態２lidarcatchpast=160854 robo_x=1174.856011 robo_y=1953.178934 Lidar_x=1425 Lidar_y=1956 
10回目  行動=0 行動前の状態１lidarbufpast=36367 行動前の状態２lidarcatchpast=156775 robo_x=1420.217076 robo_y=1953.984552 Lidar_x=1425 Lidar_y=2204 
ゴール!! 現在位置 Lidar_x座標: 1425 Lidar_y座標: 2204 ICP_x座標: 1425.092489 ICP_y座標: 2202.608489 dist_now=88.640231 dist_past=306.000000 
