1回目  行動=0 行動前の状態１lidarbufpast=46364 行動前の状態２lidarcatchpast=287588 robo_x=1481.973031 robo_y=734.150553 Lidar_x=1500 Lidar_y=1500 dist_now=1515.956635 dist_past=0.000000
2回目  行動=2 行動前の状態１lidarbufpast=55275 行動前の状態２lidarcatchpast=350309 robo_x=1468.672907 robo_y=980.352114 Lidar_x=1720 Lidar_y=984 
3回目  行動=1 行動前の状態１lidarbufpast=55265 行動前の状態２lidarcatchpast=348789 robo_x=1721.775842 robo_y=992.193262 Lidar_x=1460 Lidar_y=2465 
4回目  行動=0 行動前の状態１lidarbufpast=63167 行動前の状態２lidarcatchpast=348773 robo_x=1467.921376 robo_y=982.771878 Lidar_x=1459 Lidar_y=2713 
5回目  行動=1 行動前の状態１lidarbufpast=63756 行動前の状態２lidarcatchpast=405863 robo_x=1466.557503 robo_y=1229.335383 Lidar_x=1206 Lidar_y=1232 
6回目  行動=1 行動前の状態１lidarbufpast=63745 行動前の状態２lidarcatchpast=407382 robo_x=1209.632024 robo_y=1223.438570 Lidar_x=958 Lidar_y=1226 
7回目  行動=0 行動前の状態１lidarbufpast=88645 行動前の状態２lidarcatchpast=407365 robo_x=959.143756 robo_y=1217.297881 Lidar_x=937 Lidar_y=1466 
8回目  行動=0 行動前の状態１lidarbufpast=98545 行動前の状態２lidarcatchpast=558661 robo_x=941.718844 robo_y=1453.887816 Lidar_x=940 Lidar_y=1731 
9回目  行動=0 行動前の状態１lidarbufpast=a8444 行動前の状態２lidarcatchpast=623941 robo_x=931.782984 robo_y=1708.262858 Lidar_x=921 Lidar_y=1970 
10回目  行動=2 行動前の状態１lidarbufpast=27456 行動前の状態２lidarcatchpast=689220 robo_x=915.423277 robo_y=1959.719019 Lidar_x=1163 Lidar_y=1972 
11回目  行動=2 行動前の状態１lidarbufpast=26467 行動前の状態２lidarcatchpast=160854 robo_x=1158.791489 robo_y=1956.246001 Lidar_x=1392 Lidar_y=1969 
12回目  行動=0 行動前の状態１lidarbufpast=36367 行動前の状態２lidarcatchpast=156775 robo_x=1394.038813 robo_y=1954.511101 Lidar_x=1393 Lidar_y=2213 
ゴール!! 現在位置 Lidar_x座標: 1393 Lidar_y座標: 2213 ICP_x座標: 1390.030400 ICP_y座標: 2203.638079 dist_now=119.342955 dist_past=313.000000 
