1, 1483.735795, 743.552669
1, 1468.416462, 982.760209
2, 1450.241867, 1234.683123
3, 1198.775633, 1211.106702
4, 1174.569140, 983.859232
5, 1168.514799, 1219.808790
6, 1412.829985, 1237.480930
7, 1163.452781, 1222.075913
8, 916.676885, 1201.724032
9, 1157.241888, 1202.707314
10, 1164.552565, 1456.518291
11, 911.859525, 1456.621374
12, 902.388145, 1682.984947
13, 908.856469, 1430.991132
14, 649.510031, 1409.802550
15, 891.856014, 1411.606434
16, 1140.255996, 1418.614554
17, 1137.903140, 1668.088665
18, 1111.828030, 1909.309163
19, 1357.918553, 1914.693191
20, 1374.316569, 2069.947266
