1, 1474.081213, 739.259347
1, 1471.943253, 993.080585
2, 1465.804195, 743.307440
3, 1459.599743, 993.985989
4, 1715.263481, 1000.655473
5, 1462.285527, 1010.028474
6, 1715.913880, 1010.383124
7, 1713.149537, 1258.595749
8, 1706.331750, 1009.256397
9, 1955.244763, 1007.819406
10, 1700.049062, 1009.416163
11, 1455.578791, 998.685454
12, 1449.224417, 1250.500684
13, 1199.451363, 1230.084961
14, 1447.518322, 1248.816838
15, 1690.949207, 1244.243928
16, 1936.035504, 1238.610548
17, 1929.422868, 1313.302131
