1回目  行動=1 行動前の状態１lidarbufpast=46364 行動前の状態２lidarcatchpast=287588 robo_x=1479.628716 robo_y=743.147213 Lidar_x=1480 Lidar_y=2241 dist_now=1506.990481 dist_past=0.000000
2回目  行動=3 行動前の状態１lidarbufpast=27a52 行動前の状態２lidarcatchpast=227668 robo_x=1226.220322 robo_y=730.322822 Lidar_x=1232 Lidar_y=738 dist_now=1788.940889 dist_past=1544.000000
3回目  行動=2 行動前の状態１lidarbufpast=26462 行動前の状態２lidarcatchpast=162386 robo_x=1230.875036 robo_y=481.418292 Lidar_x=1241 Lidar_y=498 dist_now=1769.132956 dist_past=1788.000000
4回目  行動=1 行動前の状態１lidarbufpast=27a52 行動前の状態２lidarcatchpast=156770 robo_x=1488.610014 robo_y=480.903710 Lidar_x=1499 Lidar_y=1974 dist_now=1787.226263 dist_past=1769.000000
5回目  行動=0 行動前の状態１lidarbufpast=37954 行動前の状態２lidarcatchpast=162386 robo_x=1230.134237 robo_y=483.265672 Lidar_x=1239 Lidar_y=490 dist_now=1540.969621 dist_past=1787.000000
6回目  行動=3 行動前の状態１lidarbufpast=27a52 行動前の状態２lidarcatchpast=227668 robo_x=1233.073205 robo_y=732.324983 Lidar_x=1238 Lidar_y=739 dist_now=1791.093631 dist_past=1540.000000
7回目  行動=1 行動前の状態１lidarbufpast=28a42 行動前の状態２lidarcatchpast=162386 robo_x=1230.443293 robo_y=479.306470 Lidar_x=1242 Lidar_y=487 dist_now=1844.509994 dist_past=1791.000000
8回目  行動=0 行動前の状態１lidarbufpast=38944 行動前の状態２lidarcatchpast=166466 robo_x=983.166583 robo_y=479.378545 Lidar_x=992 Lidar_y=490 dist_now=1622.719634 dist_past=1844.000000
9回目  行動=2 行動前の状態１lidarbufpast=37954 行動前の状態２lidarcatchpast=231748 robo_x=976.036708 robo_y=714.200052 Lidar_x=980 Lidar_y=730 dist_now=1553.487169 dist_past=1622.000000
10回目  行動=3 行動前の状態１lidarbufpast=27a52 行動前の状態２lidarcatchpast=227668 robo_x=1226.323219 robo_y=720.809560 Lidar_x=1229 Lidar_y=730 dist_now=1797.685746 dist_past=1553.000000
11回目  行動=0 行動前の状態１lidarbufpast=37954 行動前の状態２lidarcatchpast=162386 robo_x=1228.185793 robo_y=472.982533 Lidar_x=1237 Lidar_y=480 dist_now=1548.739145 dist_past=1797.000000
12回目  行動=3 行動前の状態１lidarbufpast=27a53 行動前の状態２lidarcatchpast=227668 robo_x=1233.678086 robo_y=724.331105 Lidar_x=1237 Lidar_y=735 dist_now=1787.714227 dist_past=1548.000000
13回目  行動=2 行動前の状態１lidarbufpast=26462 行動前の状態２lidarcatchpast=162387 robo_x=1226.923751 robo_y=483.265295 Lidar_x=1235 Lidar_y=486 dist_now=1774.890737 dist_past=1787.000000
14回目  行動=2 行動前の状態１lidarbufpast=25472 行動前の状態２lidarcatchpast=156770 robo_x=1480.414807 robo_y=475.217324 Lidar_x=1480 Lidar_y=1977 dist_now=1784.073642 dist_past=1774.000000
15回目  行動=1 行動前の状態１lidarbufpast=26462 行動前の状態２lidarcatchpast=152690 robo_x=1719.008033 robo_y=479.419801 Lidar_x=1732 Lidar_y=488 dist_now=1768.494286 dist_past=1784.000000
16回目  行動=0 行動前の状態１lidarbufpast=36364 行動前の状態２lidarcatchpast=156770 robo_x=1462.221992 robo_y=481.909260 Lidar_x=1473 Lidar_y=1986 dist_now=1521.739043 dist_past=1768.000000
17回目  行動=0 行動前の状態１lidarbufpast=56265 行動前の状態２lidarcatchpast=222052 robo_x=1464.155784 robo_y=728.683167 Lidar_x=1470 Lidar_y=2225 dist_now=1266.899529 dist_past=1521.000000
18回目  行動=2 行動前の状態１lidarbufpast=55275 行動前の状態２lidarcatchpast=352869 robo_x=1468.160719 robo_y=983.500621 Lidar_x=1459 Lidar_y=2483 dist_now=1285.924153 dist_past=1266.000000
19回目  行動=1 行動前の状態１lidarbufpast=56265 行動前の状態２lidarcatchpast=348789 robo_x=1723.046187 robo_y=983.567480 Lidar_x=1715 Lidar_y=985 dist_now=1267.452596 dist_past=1285.000000
20回目  行動=1 行動前の状態１lidarbufpast=56855 行動前の状態２lidarcatchpast=352869 robo_x=1468.710806 robo_y=982.933676 Lidar_x=1462 Lidar_y=2479 dist_now=1305.423109 dist_past=1267.000000
21回目  行動=0 行動前の状態１lidarbufpast=63756 行動前の状態２lidarcatchpast=354389 robo_x=1209.181502 robo_y=977.382974 Lidar_x=1204 Lidar_y=986 dist_now=1069.316477 dist_past=1305.000000
22回目  行動=2 行動前の状態１lidarbufpast=63667 行動前の状態２lidarcatchpast=407382 robo_x=1211.727569 robo_y=1220.273467 Lidar_x=1200 Lidar_y=1227 dist_now=1019.427482 dist_past=1069.000000
23回目  行動=3 行動前の状態１lidarbufpast=56866 行動前の状態２lidarcatchpast=407143 robo_x=1459.569314 robo_y=1231.374577 Lidar_x=1451 Lidar_y=1335 dist_now=1253.909017 dist_past=1019.000000
24回目  行動=1 行動前の状態１lidarbufpast=56855 行動前の状態２lidarcatchpast=354406 robo_x=1437.499542 robo_y=997.649604 Lidar_x=1433 Lidar_y=995 dist_now=1304.760943 dist_past=1253.000000
25回目  行動=1 行動前の状態１lidarbufpast=56845 行動前の状態２lidarcatchpast=354389 robo_x=1184.047666 robo_y=984.071392 Lidar_x=1184 Lidar_y=992 dist_now=1391.246243 dist_past=1304.000000
26回目  行動=2 行動前の状態１lidarbufpast=56855 行動前の状態２lidarcatchpast=354373 robo_x=938.549736 robo_y=977.074350 Lidar_x=936 Lidar_y=984 dist_now=1313.887290 dist_past=1391.000000
27回目  行動=2 行動前の状態１lidarbufpast=56865 行動前の状態２lidarcatchpast=354389 robo_x=1183.333037 robo_y=974.844384 Lidar_x=1181 Lidar_y=988 dist_now=1275.019238 dist_past=1313.000000
28回目  行動=1 行動前の状態１lidarbufpast=56855 行動前の状態２lidarcatchpast=354405 robo_x=1432.145616 robo_y=976.787590 Lidar_x=1424 Lidar_y=978 dist_now=1317.693976 dist_past=1275.000000
29回目  行動=3 行動前の状態１lidarbufpast=37954 行動前の状態２lidarcatchpast=354389 robo_x=1174.672085 robo_y=973.097826 Lidar_x=1168 Lidar_y=980 dist_now=1563.782558 dist_past=1317.000000
30回目  行動=3 行動前の状態１lidarbufpast=27a53 行動前の状態２lidarcatchpast=227668 robo_x=1171.470007 robo_y=721.116770 Lidar_x=1175 Lidar_y=727 dist_now=1810.236513 dist_past=1563.000000
31回目  行動=1 行動前の状態１lidarbufpast=28a43 行動前の状態２lidarcatchpast=162387 robo_x=1157.882077 robo_y=472.385992 Lidar_x=1165 Lidar_y=475 dist_now=1862.179202 dist_past=1810.000000
32回目  行動=0 行動前の状態１lidarbufpast=38944 行動前の状態２lidarcatchpast=166467 robo_x=909.436763 robo_y=483.946081 Lidar_x=919 Lidar_y=491 dist_now=1619.999748 dist_past=1862.000000
33回目  行動=2 行動前の状態１lidarbufpast=37954 行動前の状態２lidarcatchpast=231748 robo_x=930.398082 robo_y=733.440460 Lidar_x=929 Lidar_y=741 dist_now=1558.712128 dist_past=1619.000000
34回目  行動=2 行動前の状態１lidarbufpast=36364 行動前の状態２lidarcatchpast=227668 robo_x=1180.750130 robo_y=724.331943 Lidar_x=1183 Lidar_y=731 dist_now=1537.937595 dist_past=1558.000000
35回目  行動=0 行動前の状態１lidarbufpast=56266 行動前の状態２lidarcatchpast=222052 robo_x=1428.775372 robo_y=713.712560 Lidar_x=1437 Lidar_y=2208 dist_now=1286.595884 dist_past=1537.000000
36回目  行動=0 行動前の状態１lidarbufpast=63167 行動前の状態２lidarcatchpast=352870 robo_x=1437.078001 robo_y=964.943662 Lidar_x=1431 Lidar_y=2463 dist_now=1056.295281 dist_past=1286.000000
37回目  行動=1 行動前の状態１lidarbufpast=63756 行動前の状態２lidarcatchpast=405863 robo_x=1463.042289 robo_y=1194.351456 Lidar_x=1453 Lidar_y=2679 dist_now=1083.470706 dist_past=1056.000000
38回目  行動=1 行動前の状態１lidarbufpast=63745 行動前の状態２lidarcatchpast=407382 robo_x=1224.703413 robo_y=1202.087523 Lidar_x=1213 Lidar_y=1203 dist_now=1173.758034 dist_past=1083.000000
39回目  行動=0 行動前の状態１lidarbufpast=78645 行動前の状態２lidarcatchpast=407365 robo_x=977.079960 robo_y=1199.161024 Lidar_x=968 Lidar_y=1209 dist_now=963.522124 dist_past=1173.000000
40回目  行動=0 行動前の状態１lidarbufpast=98545 行動前の状態２lidarcatchpast=493125 robo_x=963.895992 robo_y=1449.395618 Lidar_x=958 Lidar_y=1468 dist_now=763.755936 dist_past=963.000000
41回目  行動=0 行動前の状態１lidarbufpast=a8435 行動前の状態２lidarcatchpast=623941 robo_x=965.512628 robo_y=1704.430225 Lidar_x=967 Lidar_y=1721 dist_now=683.276428 dist_past=763.000000
42回目  行動=0 行動前の状態１lidarbufpast=38345 行動前の状態２lidarcatchpast=689205 robo_x=928.633778 robo_y=1875.290355 Lidar_x=931 Lidar_y=1893 dist_now=596.904880 dist_past=683.000000
43回目  行動=2 行動前の状態１lidarbufpast=37356 行動前の状態２lidarcatchpast=230213 robo_x=916.218133 robo_y=2125.524433 Lidar_x=923 Lidar_y=2134 dist_now=361.015682 dist_past=596.000000
44回目  行動=2 行動前の状態１lidarbufpast=36367 行動前の状態２lidarcatchpast=226134 robo_x=1160.836257 robo_y=2126.305706 Lidar_x=1164 Lidar_y=2135 dist_now=161.225267 dist_past=361.000000
ゴール!!現在位置 Lidar_x座標: 1412 Lidar_y座標: 2128 ICP_x座標: 1406.582980 ICP_y座標: 2118.596625 dist_now=161.225267 dist_past=361.000000 
