2, 348773, 0, -20.16,-20.43, 3,
3, 405863, 1, -28.91,-28.40, 4,
4, 407382, 2, -23.37,-25.24, 3,
5, 407143, 3, -29.09,-29.31, 4,
6, 354406, 0, -30.00,-30.69, 3,
7, 407399, 3, -28.67,-29.85, 4,
8, 350310, 1, -30.00,-30.78, 4,
9, 354389, 2, -30.00,-30.92, 3,
10, 354405, 2, -30.00,-30.95, 4,
11, 348789, 0, -16.61,-20.24, 3,
12, 405879, 2, -30.00,-29.24, 4,
13, 405895, 2, -30.00,-30.68, 4,
14, 274727, 3, -30.00,-30.91, 4,
15, 275093, 1, -11.05,-15.78, 3,
16, 279173, 0, -30.00,-28.53, 3,
17, 409991, 2, -30.00,-30.56, 4,
18, 340263, 2, -30.00,-30.89, 4,
19, 205095, 0, -30.00,-1000000.00, 2,
