1回目  行動=0 行動前の状態１lidarbufpast=46364 行動前の状態２lidarcatchpast=287588 robo_x=1480.148836 robo_y=746.360307 Lidar_x=1500 Lidar_y=1500 dist_now=1503.770726 dist_past=0.000000
2回目  行動=0 行動前の状態１lidarbufpast=62167 行動前の状態２lidarcatchpast=348773 robo_x=1472.022835 robo_y=995.361905 Lidar_x=1470 Lidar_y=2712 
3回目  行動=1 行動前の状態１lidarbufpast=62756 行動前の状態２lidarcatchpast=401767 robo_x=1472.508933 robo_y=1247.409562 Lidar_x=1216 Lidar_y=1242 
4回目  行動=1 行動前の状態１lidarbufpast=63745 行動前の状態２lidarcatchpast=403286 robo_x=1216.762111 robo_y=1231.667829 Lidar_x=965 Lidar_y=1225 
5回目  行動=0 行動前の状態１lidarbufpast=88645 行動前の状態２lidarcatchpast=407365 robo_x=967.023562 robo_y=1216.394090 Lidar_x=957 Lidar_y=1487 
6回目  行動=0 行動前の状態１lidarbufpast=98545 行動前の状態２lidarcatchpast=558661 robo_x=957.338685 robo_y=1463.940734 Lidar_x=964 Lidar_y=1729 
7回目  行動=0 行動前の状態１lidarbufpast=b9445 行動前の状態２lidarcatchpast=623941 robo_x=957.800330 robo_y=1715.423965 Lidar_x=943 Lidar_y=1963 
8回目  行動=1 行動前の状態１lidarbufpast=ba423 行動前の状態２lidarcatchpast=758853 robo_x=939.136697 robo_y=1946.918109 Lidar_x=688 Lidar_y=1924 
9回目  行動=2 行動前の状態１lidarbufpast=a8445 行動前の状態２lidarcatchpast=762915 robo_x=682.244547 robo_y=1929.384999 Lidar_x=937 Lidar_y=1952 
10回目  行動=0 行動前の状態１lidarbufpast=38335 行動前の状態２lidarcatchpast=689221 robo_x=932.182849 robo_y=1936.329012 Lidar_x=920 Lidar_y=2187 
11回目  行動=2 行動前の状態１lidarbufpast=37356 行動前の状態２lidarcatchpast=230197 robo_x=918.308867 robo_y=2178.779756 Lidar_x=1169 Lidar_y=2187 
12回目  行動=2 行動前の状態１lidarbufpast=36367 行動前の状態２lidarcatchpast=226134 robo_x=1166.786134 robo_y=2183.019996 Lidar_x=1412 Lidar_y=2193 
ゴール!! 現在位置 Lidar_x座標: 1412 Lidar_y座標: 2193 ICP_x座標: 1406.480995 ICP_y座標: 2189.080534 dist_now=111.610867 dist_past=339.000000 
