1回目  行動=0 行動前の状態１lidarbufpast=36364 行動前の状態２lidarcatchpast=222052 robo_x=1478.500418 robo_y=734.494430 Lidar_x=1500 Lidar_y=1500 dist_now=1515.658063 dist_past=0.000000
2回目  行動=0 行動前の状態１lidarbufpast=63767 行動前の状態２lidarcatchpast=348773 robo_x=1470.845680 robo_y=987.026489 Lidar_x=1450 Lidar_y=1234 
3回目  行動=3 行動前の状態１lidarbufpast=55865 行動前の状態２lidarcatchpast=407399 robo_x=1457.417834 robo_y=1234.267446 Lidar_x=1444 Lidar_y=993 
4回目  行動=2 行動前の状態１lidarbufpast=55275 行動前の状態２lidarcatchpast=350309 robo_x=1446.184136 robo_y=985.436055 Lidar_x=1701 Lidar_y=980 
5回目  行動=1 行動前の状態１lidarbufpast=55865 行動前の状態２lidarcatchpast=348789 robo_x=1703.810873 robo_y=990.230549 Lidar_x=1440 Lidar_y=994 
6回目  行動=2 行動前の状態１lidarbufpast=55276 行動前の状態２lidarcatchpast=350309 robo_x=1448.251087 robo_y=990.609085 Lidar_x=1700 Lidar_y=976 
7回目  行動=0 行動前の状態１lidarbufpast=62177 行動前の状態２lidarcatchpast=348790 robo_x=1705.779502 robo_y=991.999915 Lidar_x=1702 Lidar_y=1234 
8回目  行動=1 行動前の状態１lidarbufpast=63667 行動前の状態２lidarcatchpast=401783 robo_x=1702.154678 robo_y=1238.385179 Lidar_x=1440 Lidar_y=1251 
9回目  行動=3 行動前の状態１lidarbufpast=55766 行動前の状態２lidarcatchpast=407143 robo_x=1448.626455 robo_y=1246.372798 Lidar_x=1431 Lidar_y=1001 
10回目  行動=3 行動前の状態１lidarbufpast=46864 行動前の状態２lidarcatchpast=350054 robo_x=1433.902516 robo_y=998.581149 Lidar_x=1422 Lidar_y=754 
11回目  行動=0 行動前の状態１lidarbufpast=55765 行動前の状態２lidarcatchpast=288868 robo_x=1417.124847 robo_y=756.271894 Lidar_x=1397 Lidar_y=1007 
12回目  行動=0 行動前の状態１lidarbufpast=63767 行動前の状態２lidarcatchpast=350053 robo_x=1399.774209 robo_y=993.296465 Lidar_x=1397 Lidar_y=1242 
13回目  行動=3 行動前の状態１lidarbufpast=55866 行動前の状態２lidarcatchpast=407399 robo_x=1403.328795 robo_y=1240.166183 Lidar_x=1384 Lidar_y=991 
14回目  行動=2 行動前の状態１lidarbufpast=55275 行動前の状態２lidarcatchpast=350310 robo_x=1389.204064 robo_y=988.649640 Lidar_x=1645 Lidar_y=985 
